x,rho,rhou,rhoE,u,p
0.593059,0.889609,0.266883,2.40204,0.3,0.944804
0.593159,0.889504,0.266851,2.40191,0.3,0.944752
0.593259,0.889399,0.26682,2.40177,0.3,0.9447
0.593359,0.889294,0.266788,2.40164,0.3,0.944647
0.593459,0.88919,0.266757,2.4015,0.3,0.944595
0.593559,0.889085,0.266726,2.40137,0.3,0.944543
0.593659,0.888981,0.266694,2.40123,0.3,0.94449
0.593759,0.888876,0.266663,2.40109,0.3,0.944438
0.593859,0.888772,0.266632,2.40096,0.3,0.944386
0.593959,0.888667,0.2666,2.40082,0.3,0.944334
0.594059,0.888563,0.266569,2.40069,0.3,0.944281
0.594159,0.888459,0.266538,2.40055,0.3,0.944229
0.594259,0.888354,0.266506,2.40042,0.3,0.944177
0.594359,0.88825,0.266475,2.40028,0.3,0.944125
0.594459,0.888146,0.266444,2.40015,0.3,0.944073
0.594559,0.888042,0.266412,2.40001,0.3,0.944021
0.594659,0.887938,0.266381,2.39988,0.3,0.943969
0.594759,0.887833,0.26635,2.39974,0.3,0.943917
0.594859,0.887729,0.266319,2.39961,0.3,0.943865
0.594959,0.887625,0.266288,2.39947,0.3,0.943813
0.59506,0.887521,0.266256,2.39934,0.3,0.943761
0.59516,0.887418,0.266225,2.39921,0.3,0.943709
0.59526,0.887314,0.266194,2.39907,0.3,0.943657
0.59536,0.88721,0.266163,2.39894,0.3,0.943605
0.59546,0.887106,0.266132,2.3988,0.3,0.943553
0.59556,0.887002,0.266101,2.39867,0.3,0.943501
0.59566,0.886899,0.26607,2.39853,0.3,0.943449
0.59576,0.886795,0.266039,2.3984,0.3,0.943398
0.59586,0.886692,0.266007,2.39827,0.3,0.943346
0.59596,0.886588,0.265976,2.39813,0.3,0.943294
0.59606,0.886485,0.265945,2.398,0.3,0.943242
0.59616,0.886381,0.265914,2.39786,0.3,0.943191
0.59626,0.886278,0.265883,2.39773,0.3,0.943139
0.59636,0.886174,0.265852,2.3976,0.3,0.943087
0.59646,0.886071,0.265821,2.39746,0.3,0.943036
0.59656,0.885968,0.26579,2.39733,0.3,0.942984
0.59666,0.885865,0.265759,2.39719,0.3,0.942932
0.59676,0.885761,0.265728,2.39706,0.3,0.942881
0.59686,0.885658,0.265697,2.39693,0.3,0.942829
0.59696,0.885555,0.265667,2.39679,0.3,0.942778
0.59706,0.885452,0.265636,2.39666,0.3,0.942726
0.59716,0.885349,0.265605,2.39653,0.3,0.942675
0.59726,0.885246,0.265574,2.39639,0.3,0.942623
0.59736,0.885143,0.265543,2.39626,0.3,0.942572
0.59746,0.88504,0.265512,2.39613,0.3,0.94252
0.59756,0.884938,0.265481,2.39599,0.3,0.942469
0.59766,0.884835,0.26545,2.39586,0.3,0.942417
0.59776,0.884732,0.26542,2.39573,0.3,0.942366
0.59786,0.884629,0.265389,2.39559,0.3,0.942315
0.59796,0.884527,0.265358,2.39546,0.3,0.942263
0.59806,0.884424,0.265327,2.39533,0.3,0.942212
0.59816,0.884322,0.265296,2.3952,0.3,0.942161
0.59826,0.884219,0.265266,2.39506,0.3,0.94211
0.59836,0.884117,0.265235,2.39493,0.3,0.942058
0.59846,0.884014,0.265204,2.3948,0.3,0.942007
0.59856,0.883912,0.265174,2.39467,0.3,0.941956
0.59866,0.88381,0.265143,2.39453,0.3,0.941905
0.59876,0.883707,0.265112,2.3944,0.3,0.941854
0.59886,0.883605,0.265082,2.39427,0.3,0.941803
0.59896,0.883503,0.265051,2.39414,0.3,0.941751
0.59906,0.883401,0.26502,2.394,0.3,0.9417
0.59916,0.883299,0.26499,2.39387,0.3,0.941649
0.59926,0.883197,0.264959,2.39374,0.3,0.941598
0.59936,0.883095,0.264928,2.39361,0.3,0.941547
0.59946,0.882993,0.264898,2.39348,0.3,0.941496
0.59956,0.882891,0.264867,2.39334,0.3,0.941445
0.59966,0.882789,0.264837,2.39321,0.3,0.941394
0.59976,0.882687,0.264806,2.39308,0.3,0.941344
0.59986,0.882585,0.264776,2.39295,0.3,0.941293
0.59996,0.882484,0.264745,2.39282,0.3,0.941242
0.60006,0.882382,0.264715,2.39268,0.3,0.941191
0.60016,0.88228,0.264684,2.39255,0.3,0.94114
0.60026,0.882179,0.264654,2.39242,0.3,0.941089
0.60036,0.882077,0.264623,2.39229,0.3,0.941039
0.60046,0.881976,0.264593,2.39216,0.3,0.940988
0.60056,0.881874,0.264562,2.39203,0.3,0.940937
0.60066,0.881773,0.264532,2.3919,0.3,0.940886
0.60076,0.881672,0.264501,2.39176,0.3,0.940836
0.60086,0.88157,0.264471,2.39163,0.3,0.940785
0.60096,0.881469,0.264441,2.3915,0.3,0.940735
0.60106,0.881368,0.26441,2.39137,0.3,0.940684
0.60116,0.881267,0.26438,2.39124,0.3,0.940633
0.60126,0.881166,0.26435,2.39111,0.3,0.940583
0.60136,0.881064,0.264319,2.39098,0.3,0.940532
0.60146,0.880963,0.264289,2.39085,0.3,0.940482
0.60156,0.880863,0.264259,2.39072,0.3,0.940431
0.60166,0.880762,0.264228,2.39059,0.3,0.940381
0.60176,0.880661,0.264198,2.39046,0.3,0.94033
0.60186,0.88056,0.264168,2.39033,0.3,0.94028
0.60196,0.880459,0.264138,2.39019,0.3,0.94023
0.60206,0.880358,0.264108,2.39006,0.3,0.940179
0.60216,0.880258,0.264077,2.38993,0.3,0.940129
0.60226,0.880157,0.264047,2.3898,0.3,0.940079
0.60236,0.880056,0.264017,2.38967,0.3,0.940028
0.60246,0.879956,0.263987,2.38954,0.3,0.939978
0.60256,0.879855,0.263957,2.38941,0.3,0.939928
0.60266,0.879755,0.263926,2.38928,0.3,0.939877
0.60276,0.879655,0.263896,2.38915,0.3,0.939827
0.60286,0.879554,0.263866,2.38902,0.3,0.939777
0.60296,0.879454,0.263836,2.38889,0.3,0.939727
0.60306,0.879354,0.263806,2.38876,0.3,0.939677
0.60316,0.879253,0.263776,2.38863,0.3,0.939627
0.60326,0.879153,0.263746,2.3885,0.3,0.939577
0.60336,0.879053,0.263716,2.38837,0.3,0.939527
0.60346,0.878953,0.263686,2.38824,0.3,0.939477
0.60356,0.878853,0.263656,2.38811,0.3,0.939427
0.60366,0.878753,0.263626,2.38799,0.3,0.939377
0.60376,0.878653,0.263596,2.38786,0.3,0.939327
0.60386,0.878553,0.263566,2.38773,0.3,0.939277
0.60396,0.878453,0.263536,2.3876,0.3,0.939227
0.60406,0.878354,0.263506,2.38747,0.3,0.939177
0.60416,0.878254,0.263476,2.38734,0.3,0.939127
0.60426,0.878154,0.263446,2.38721,0.3,0.939077
0.60436,0.878055,0.263416,2.38708,0.3,0.939027
0.60446,0.877955,0.263387,2.38695,0.3,0.938978
0.60456,0.877855,0.263357,2.38682,0.3,0.938928
0.60466,0.877756,0.263327,2.38669,0.3,0.938878
0.60476,0.877657,0.263297,2.38657,0.3,0.938828
0.60486,0.877557,0.263267,2.38644,0.3,0.938779
0.60496,0.877458,0.263237,2.38631,0.3,0.938729
0.605061,0.877359,0.263208,2.38618,0.3,0.938679
0.605161,0.877259,0.263178,2.38605,0.3,0.93863
0.605261,0.87716,0.263148,2.38592,0.3,0.93858
0.605361,0.877061,0.263118,2.38579,0.3,0.93853
0.605461,0.876962,0.263089,2.38567,0.3,0.938481
0.605561,0.876863,0.263059,2.38554,0.3,0.938431
0.605661,0.876764,0.263029,2.38541,0.3,0.938382
0.605761,0.876665,0.262999,2.38528,0.3,0.938332
0.605861,0.876566,0.26297,2.38515,0.3,0.938283
0.605961,0.876467,0.26294,2.38502,0.3,0.938234
0.606061,0.876368,0.26291,2.3849,0.3,0.938184
0.606161,0.876269,0.262881,2.38477,0.3,0.938135
0.606261,0.876171,0.262851,2.38464,0.3,0.938085
0.606361,0.876072,0.262822,2.38451,0.3,0.938036
0.606461,0.875973,0.262792,2.38439,0.3,0.937987
0.606561,0.875875,0.262762,2.38426,0.3,0.937937
0.606661,0.875776,0.262733,2.38413,0.3,0.937888
0.606761,0.875678,0.262703,2.384,0.3,0.937839
0.606861,0.875579,0.262674,2.38388,0.3,0.93779
0.606961,0.875481,0.262644,2.38375,0.3,0.937741
0.607061,0.875383,0.262615,2.38362,0.3,0.937691
0.607161,0.875284,0.262585,2.38349,0.3,0.937642
0.607261,0.875186,0.262556,2.38337,0.3,0.937593
0.607361,0.875088,0.262526,2.38324,0.3,0.937544
0.607461,0.87499,0.262497,2.38311,0.3,0.937495
0.607561,0.874892,0.262468,2.38299,0.3,0.937446
0.607661,0.874794,0.262438,2.38286,0.3,0.937397
0.607761,0.874696,0.262409,2.38273,0.3,0.937348
0.607861,0.874598,0.262379,2.3826,0.3,0.937299
0.607961,0.8745,0.26235,2.38248,0.3,0.93725
0.608061,0.874402,0.262321,2.38235,0.3,0.937201
0.608161,0.874304,0.262291,2.38222,0.3,0.937152
0.608261,0.874207,0.262262,2.3821,0.3,0.937103
0.608361,0.874109,0.262233,2.38197,0.3,0.937055
0.608461,0.874011,0.262203,2.38184,0.3,0.937006
0.608561,0.873914,0.262174,2.38172,0.3,0.936957
0.608661,0.873816,0.262145,2.38159,0.3,0.936908
0.608761,0.873719,0.262116,2.38147,0.3,0.936859
0.608861,0.873621,0.262086,2.38134,0.3,0.936811
0.608961,0.873524,0.262057,2.38121,0.3,0.936762
0.609061,0.873427,0.262028,2.38109,0.3,0.936713
0.609161,0.873329,0.261999,2.38096,0.3,0.936665
0.609261,0.873232,0.26197,2.38084,0.3,0.936616
0.609361,0.873135,0.261941,2.38071,0.3,0.936568
0.609461,0.873038,0.261911,2.38058,0.3,0.936519
0.609561,0.872941,0.261882,2.38046,0.3,0.93647
0.609661,0.872844,0.261853,2.38033,0.3,0.936422
0.609761,0.872747,0.261824,2.38021,0.3,0.936373
0.609861,0.87265,0.261795,2.38008,0.3,0.936325
0.609961,0.872553,0.261766,2.37996,0.3,0.936276
0.610061,0.872456,0.261737,2.37983,0.3,0.936228
0.610161,0.872359,0.261708,2.37971,0.3,0.93618
0.610261,0.872263,0.261679,2.37958,0.3,0.936131
0.610361,0.872166,0.26165,2.37945,0.3,0.936083
0.610461,0.872069,0.261621,2.37933,0.3,0.936035
0.610561,0.871973,0.261592,2.3792,0.3,0.935986
0.610661,0.871876,0.261563,2.37908,0.3,0.935938
0.610761,0.87178,0.261534,2.37895,0.3,0.93589
0.610861,0.871683,0.261505,2.37883,0.3,0.935842
0.610961,0.871587,0.261476,2.37871,0.3,0.935793
0.611061,0.871491,0.261447,2.37858,0.3,0.935745
0.611161,0.871394,0.261418,2.37846,0.3,0.935697
0.611261,0.871298,0.261389,2.37833,0.3,0.935649
0.611361,0.871202,0.261361,2.37821,0.3,0.935601
0.611461,0.871106,0.261332,2.37808,0.3,0.935553
0.611561,0.87101,0.261303,2.37796,0.3,0.935505
0.611661,0.870914,0.261274,2.37783,0.3,0.935457
0.611761,0.870818,0.261245,2.37771,0.3,0.935409
0.611861,0.870722,0.261217,2.37758,0.3,0.935361
0.611961,0.870626,0.261188,2.37746,0.3,0.935313
0.612061,0.87053,0.261159,2.37734,0.3,0.935265
0.612161,0.870434,0.26113,2.37721,0.3,0.935217
0.612261,0.870339,0.261102,2.37709,0.3,0.935169
0.612361,0.870243,0.261073,2.37696,0.3,0.935122
0.612461,0.870147,0.261044,2.37684,0.3,0.935074
0.612561,0.870052,0.261016,2.37672,0.3,0.935026
0.612661,0.869956,0.260987,2.37659,0.3,0.934978
0.612761,0.869861,0.260958,2.37647,0.3,0.93493
0.612861,0.869765,0.26093,2.37635,0.3,0.934883
0.612961,0.86967,0.260901,2.37622,0.3,0.934835
0.613061,0.869575,0.260872,2.3761,0.3,0.934787
0.613161,0.86948,0.260844,2.37598,0.3,0.93474
0.613261,0.869384,0.260815,2.37585,0.3,0.934692
0.613361,0.869289,0.260787,2.37573,0.3,0.934645
0.613461,0.869194,0.260758,2.37561,0.3,0.934597
0.613561,0.869099,0.26073,2.37548,0.3,0.93455
0.613661,0.869004,0.260701,2.37536,0.3,0.934502
0.613761,0.868909,0.260673,2.37524,0.3,0.934455
0.613861,0.868814,0.260644,2.37511,0.3,0.934407
0.613961,0.868719,0.260616,2.37499,0.3,0.93436
0.614061,0.868625,0.260587,2.37487,0.3,0.934312
0.614161,0.86853,0.260559,2.37475,0.3,0.934265
0.614261,0.868435,0.260531,2.37462,0.3,0.934218
0.614361,0.868341,0.260502,2.3745,0.3,0.93417
0.614461,0.868246,0.260474,2.37438,0.3,0.934123
0.614561,0.868152,0.260445,2.37426,0.3,0.934076
0.614661,0.868057,0.260417,2.37413,0.3,0.934029
0.614761,0.867963,0.260389,2.37401,0.3,0.933981
0.614861,0.867868,0.26036,2.37389,0.3,0.933934
0.614961,0.867774,0.260332,2.37377,0.3,0.933887
0.615062,0.86768,0.260304,2.37365,0.3,0.93384
0.615162,0.867585,0.260276,2.37352,0.3,0.933793
0.615262,0.867491,0.260247,2.3734,0.3,0.933746
0.615362,0.867397,0.260219,2.37328,0.3,0.933699
0.615462,0.867303,0.260191,2.37316,0.3,0.933652
0.615562,0.867209,0.260163,2.37304,0.3,0.933605
0.615662,0.867115,0.260135,2.37291,0.3,0.933558
0.615762,0.867021,0.260106,2.37279,0.3,0.933511
0.615862,0.866927,0.260078,2.37267,0.3,0.933464
0.615962,0.866834,0.26005,2.37255,0.3,0.933417
0.616062,0.86674,0.260022,2.37243,0.3,0.93337
0.616162,0.866646,0.259994,2.37231,0.3,0.933323
0.616262,0.866553,0.259966,2.37219,0.3,0.933276
0.616362,0.866459,0.259938,2.37206,0.3,0.933229
0.616462,0.866365,0.25991,2.37194,0.3,0.933183
0.616562,0.866272,0.259882,2.37182,0.3,0.933136
0.616662,0.866179,0.259854,2.3717,0.3,0.933089
0.616762,0.866085,0.259826,2.37158,0.3,0.933043
0.616862,0.865992,0.259798,2.37146,0.3,0.932996
0.616962,0.865899,0.25977,2.37134,0.3,0.932949
0.617062,0.865805,0.259742,2.37122,0.3,0.932903
0.617162,0.865712,0.259714,2.3711,0.3,0.932856
0.617262,0.865619,0.259686,2.37098,0.3,0.93281
0.617362,0.865526,0.259658,2.37086,0.3,0.932763
0.617462,0.865433,0.25963,2.37074,0.3,0.932717
0.617562,0.86534,0.259602,2.37062,0.3,0.93267
0.617662,0.865247,0.259574,2.3705,0.3,0.932624
0.617762,0.865154,0.259546,2.37037,0.3,0.932577
0.617862,0.865062,0.259518,2.37025,0.3,0.932531
0.617962,0.864969,0.259491,2.37013,0.3,0.932484
0.618062,0.864876,0.259463,2.37001,0.3,0.932438
0.618162,0.864784,0.259435,2.36989,0.3,0.932392
0.618262,0.864691,0.259407,2.36977,0.3,0.932345
0.618362,0.864598,0.25938,2.36965,0.3,0.932299
0.618462,0.864506,0.259352,2.36954,0.3,0.932253
0.618562,0.864414,0.259324,2.36942,0.3,0.932207
0.618662,0.864321,0.259296,2.3693,0.3,0.932161
0.618762,0.864229,0.259269,2.36918,0.3,0.932114
0.618862,0.864137,0.259241,2.36906,0.3,0.932068
0.618962,0.864044,0.259213,2.36894,0.3,0.932022
0.619062,0.863952,0.259186,2.36882,0.3,0.931976
0.619162,0.86386,0.259158,2.3687,0.3,0.93193
0.619262,0.863768,0.25913,2.36858,0.3,0.931884
0.619362,0.863676,0.259103,2.36846,0.3,0.931838
0.619462,0.863584,0.259075,2.36834,0.3,0.931792
0.619562,0.863492,0.259048,2.36822,0.3,0.931746
0.619662,0.863401,0.25902,2.3681,0.3,0.9317
0.619762,0.863309,0.258993,2.36798,0.3,0.931654
0.619862,0.863217,0.258965,2.36787,0.3,0.931609
0.619962,0.863125,0.258938,2.36775,0.3,0.931563
0.620062,0.863034,0.25891,2.36763,0.3,0.931517
0.620162,0.862942,0.258883,2.36751,0.3,0.931471
0.620262,0.862851,0.258855,2.36739,0.3,0.931425
0.620362,0.862759,0.258828,2.36727,0.3,0.93138
0.620462,0.862668,0.2588,2.36715,0.3,0.931334
0.620562,0.862577,0.258773,2.36704,0.3,0.931288
0.620662,0.862485,0.258746,2.36692,0.3,0.931243
0.620762,0.862394,0.258718,2.3668,0.3,0.931197
0.620862,0.862303,0.258691,2.36668,0.3,0.931151
0.620962,0.862212,0.258664,2.36656,0.3,0.931106
0.621062,0.862121,0.258636,2.36645,0.3,0.93106
0.621162,0.86203,0.258609,2.36633,0.3,0.931015
0.621262,0.861939,0.258582,2.36621,0.3,0.930969
0.621362,0.861848,0.258554,2.36609,0.3,0.930924
0.621462,0.861757,0.258527,2.36598,0.3,0.930878
0.621562,0.861666,0.2585,2.36586,0.3,0.930833
0.621662,0.861575,0.258473,2.36574,0.3,0.930788
0.621762,0.861485,0.258445,2.36562,0.3,0.930742
0.621862,0.861394,0.258418,2.36551,0.3,0.930697
0.621962,0.861304,0.258391,2.36539,0.3,0.930652
0.622062,0.861213,0.258364,2.36527,0.3,0.930607
0.622162,0.861123,0.258337,2.36515,0.3,0.930561
0.622262,0.861032,0.25831,2.36504,0.3,0.930516
0.622362,0.860942,0.258283,2.36492,0.3,0.930471
0.622462,0.860852,0.258255,2.3648,0.3,0.930426
0.622562,0.860761,0.258228,2.36469,0.3,0.930381
0.622662,0.860671,0.258201,2.36457,0.3,0.930336
0.622762,0.860581,0.258174,2.36445,0.3,0.93029
0.622862,0.860491,0.258147,2.36434,0.3,0.930245
0.622962,0.860401,0.25812,2.36422,0.3,0.9302
0.623062,0.860311,0.258093,2.3641,0.3,0.930155
0.623162,0.860221,0.258066,2.36399,0.3,0.93011
0.623262,0.860131,0.258039,2.36387,0.3,0.930066
0.623362,0.860041,0.258012,2.36375,0.3,0.930021
0.623462,0.859952,0.257985,2.36364,0.3,0.929976
0.623562,0.859862,0.257959,2.36352,0.3,0.929931
0.623662,0.859772,0.257932,2.36341,0.3,0.929886
0.623762,0.859683,0.257905,2.36329,0.3,0.929841
0.623862,0.859593,0.257878,2.36317,0.3,0.929797
0.623962,0.859504,0.257851,2.36306,0.3,0.929752
0.624062,0.859414,0.257824,2.36294,0.3,0.929707
0.624162,0.859325,0.257797,2.36283,0.3,0.929662
0.624262,0.859236,0.257771,2.36271,0.3,0.929618
0.624362,0.859146,0.257744,2.36259,0.3,0.929573
0.624462,0.859057,0.257717,2.36248,0.3,0.929529
0.624562,0.858968,0.25769,2.36236,0.3,0.929484
0.624662,0.858879,0.257664,2.36225,0.3,0.929439
0.624762,0.85879,0.257637,2.36213,0.3,0.929395
0.624862,0.858701,0.25761,2.36202,0.3,0.92935
0.624962,0.858612,0.257584,2.3619,0.3,0.929306
0.625063,0.858523,0.257557,2.36179,0.3,0.929262
0.625163,0.858434,0.25753,2.36167,0.3,0.929217
0.625263,0.858346,0.257504,2.36156,0.3,0.929173
0.625363,0.858257,0.257477,2.36144,0.3,0.929128
0.625463,0.858168,0.25745,2.36133,0.3,0.929084
0.625563,0.85808,0.257424,2.36121,0.3,0.92904
0.625663,0.857991,0.257397,2.3611,0.3,0.928996
0.625763,0.857903,0.257371,2.36098,0.3,0.928951
0.625863,0.857814,0.257344,2.36087,0.3,0.928907
0.625963,0.857726,0.257318,2.36076,0.3,0.928863
0.626063,0.857638,0.257291,2.36064,0.3,0.928819
0.626163,0.857549,0.257265,2.36053,0.3,0.928775
0.626263,0.857461,0.257238,2.36041,0.3,0.928731
0.626363,0.857373,0.257212,2.3603,0.3,0.928687
0.626463,0.857285,0.257185,2.36018,0.3,0.928642
0.626563,0.857197,0.257159,2.36007,0.3,0.928598
0.626663,0.857109,0.257133,2.35996,0.3,0.928554
0.626763,0.857021,0.257106,2.35984,0.3,0.928511
0.626863,0.856933,0.25708,2.35973,0.3,0.928467
0.626963,0.856845,0.257054,2.35961,0.3,0.928423
0.627063,0.856758,0.257027,2.3595,0.3,0.928379
0.627163,0.85667,0.257001,2.35939,0.3,0.928335
0.627263,0.856582,0.256975,2.35927,0.3,0.928291
0.627363,0.856495,0.256948,2.35916,0.3,0.928247
0.627463,0.856407,0.256922,2.35905,0.3,0.928204
0.627563,0.85632,0.256896,2.35893,0.3,0.92816
0.627663,0.856232,0.25687,2.35882,0.3,0.928116
0.627763,0.856145,0.256844,2.35871,0.3,0.928073
0.627863,0.856058,0.256817,2.35859,0.3,0.928029
0.627963,0.855971,0.256791,2.35848,0.3,0.927985
0.628063,0.855883,0.256765,2.35837,0.3,0.927942
0.628163,0.855796,0.256739,2.35826,0.3,0.927898
0.628263,0.855709,0.256713,2.35814,0.3,0.927855
0.628363,0.855622,0.256687,2.35803,0.3,0.927811
0.628463,0.855535,0.256661,2.35792,0.3,0.927768
0.628563,0.855448,0.256635,2.35781,0.3,0.927724
0.628663,0.855362,0.256608,2.35769,0.3,0.927681
0.628763,0.855275,0.256582,2.35758,0.3,0.927637
0.628863,0.855188,0.256556,2.35747,0.3,0.927594
0.628963,0.855102,0.25653,2.35736,0.3,0.927551
0.629063,0.855015,0.256504,2.35724,0.3,0.927507
0.629163,0.854928,0.256479,2.35713,0.3,0.927464
0.629263,0.854842,0.256453,2.35702,0.3,0.927421
0.629363,0.854755,0.256427,2.35691,0.3,0.927378
0.629463,0.854669,0.256401,2.3568,0.3,0.927335
0.629563,0.854583,0.256375,2.35668,0.3,0.927291
0.629663,0.854497,0.256349,2.35657,0.3,0.927248
0.629763,0.85441,0.256323,2.35646,0.3,0.927205
0.629863,0.854324,0.256297,2.35635,0.3,0.927162
0.629963,0.854238,0.256271,2.35624,0.3,0.927119
0.630063,0.854152,0.256246,2.35613,0.3,0.927076
0.630163,0.854066,0.25622,2.35602,0.3,0.927033
0.630263,0.85398,0.256194,2.3559,0.3,0.92699
0.630363,0.853894,0.256168,2.35579,0.3,0.926947
0.630463,0.853809,0.256143,2.35568,0.3,0.926904
0.630563,0.853723,0.256117,2.35557,0.3,0.926861
0.630663,0.853637,0.256091,2.35546,0.3,0.926819
0.630763,0.853552,0.256065,2.35535,0.3,0.926776
0.630863,0.853466,0.25604,2.35524,0.3,0.926733
0.630963,0.85338,0.256014,2.35513,0.3,0.92669
0.631063,0.853295,0.255989,2.35502,0.3,0.926648
0.631163,0.85321,0.255963,2.35491,0.3,0.926605
0.631263,0.853124,0.255937,2.3548,0.3,0.926562
0.631363,0.853039,0.255912,2.35469,0.3,0.92652
0.631463,0.852954,0.255886,2.35458,0.3,0.926477
0.631563,0.852869,0.255861,2.35446,0.3,0.926434
0.631663,0.852784,0.255835,2.35435,0.3,0.926392
0.631763,0.852699,0.25581,2.35424,0.3,0.926349
0.631863,0.852614,0.255784,2.35413,0.3,0.926307
0.631963,0.852529,0.255759,2.35402,0.3,0.926264
0.632063,0.852444,0.255733,2.35391,0.3,0.926222
0.632163,0.852359,0.255708,2.3538,0.3,0.926179
0.632263,0.852274,0.255682,2.3537,0.3,0.926137
0.632363,0.85219,0.255657,2.35359,0.3,0.926095
0.632463,0.852105,0.255631,2.35348,0.3,0.926052
0.632563,0.85202,0.255606,2.35337,0.3,0.92601
0.632663,0.851936,0.255581,2.35326,0.3,0.925968
0.632763,0.851851,0.255555,2.35315,0.3,0.925926
0.632863,0.851767,0.25553,2.35304,0.3,0.925883
0.632963,0.851683,0.255505,2.35293,0.3,0.925841
0.633063,0.851598,0.255479,2.35282,0.3,0.925799
0.633163,0.851514,0.255454,2.35271,0.3,0.925757
0.633263,0.85143,0.255429,2.3526,0.3,0.925715
0.633363,0.851346,0.255404,2.35249,0.3,0.925673
0.633463,0.851262,0.255379,2.35238,0.3,0.925631
0.633563,0.851178,0.255353,2.35228,0.3,0.925589
0.633663,0.851094,0.255328,2.35217,0.3,0.925547
0.633763,0.85101,0.255303,2.35206,0.3,0.925505
0.633863,0.850926,0.255278,2.35195,0.3,0.925463
0.633963,0.850842,0.255253,2.35184,0.3,0.925421
0.634063,0.850759,0.255228,2.35173,0.3,0.925379
0.634163,0.850675,0.255203,2.35162,0.3,0.925338
0.634263,0.850592,0.255177,2.35152,0.3,0.925296
0.634363,0.850508,0.255152,2.35141,0.3,0.925254
0.634463,0.850425,0.255127,2.3513,0.3,0.925212
0.634563,0.850341,0.255102,2.35119,0.3,0.925171
0.634663,0.850258,0.255077,2.35108,0.3,0.925129
0.634763,0.850175,0.255052,2.35098,0.3,0.925087
0.634863,0.850091,0.255027,2.35087,0.3,0.925046
0.634963,0.850008,0.255002,2.35076,0.3,0.925004
0.635064,0.849925,0.254978,2.35065,0.3,0.924963
0.635164,0.849842,0.254953,2.35055,0.3,0.924921
0.635264,0.849759,0.254928,2.35044,0.3,0.924879
0.635364,0.849676,0.254903,2.35033,0.3,0.924838
0.635464,0.849593,0.254878,2.35022,0.3,0.924797
0.635564,0.84951,0.254853,2.35012,0.3,0.924755
0.635664,0.849428,0.254828,2.35001,0.3,0.924714
0.635764,0.849345,0.254803,2.3499,0.3,0.924672
0.635864,0.849262,0.254779,2.34979,0.3,0.924631
0.635964,0.84918,0.254754,2.34969,0.3,0.92459
0.636064,0.849097,0.254729,2.34958,0.3,0.924549
0.636164,0.849015,0.254704,2.34947,0.3,0.924507
0.636264,0.848932,0.25468,2.34937,0.3,0.924466
0.636364,0.84885,0.254655,2.34926,0.3,0.924425
0.636464,0.848768,0.25463,2.34915,0.3,0.924384
0.636564,0.848686,0.254606,2.34905,0.3,0.924343
0.636664,0.848603,0.254581,2.34894,0.3,0.924302
0.636764,0.848521,0.254556,2.34884,0.3,0.924261
0.636864,0.848439,0.254532,2.34873,0.3,0.92422
0.636964,0.848357,0.254507,2.34862,0.3,0.924179
0.637064,0.848275,0.254483,2.34852,0.3,0.924138
0.637164,0.848194,0.254458,2.34841,0.3,0.924097
0.637264,0.848112,0.254434,2.3483,0.3,0.924056
0.637364,0.84803,0.254409,2.3482,0.3,0.924015
0.637464,0.847948,0.254385,2.34809,0.3,0.923974
0.637564,0.847867,0.25436,2.34799,0.3,0.923933
0.637664,0.847785,0.254336,2.34788,0.3,0.923893
0.637764,0.847704,0.254311,2.34778,0.3,0.923852
0.637864,0.847622,0.254287,2.34767,0.3,0.923811
0.637964,0.847541,0.254262,2.34757,0.3,0.92377
0.638064,0.84746,0.254238,2.34746,0.3,0.92373
0.638164,0.847378,0.254214,2.34735,0.3,0.923689
0.638264,0.847297,0.254189,2.34725,0.3,0.923649
0.638364,0.847216,0.254165,2.34714,0.3,0.923608
0.638464,0.847135,0.25414,2.34704,0.3,0.923567
0.638564,0.847054,0.254116,2.34693,0.3,0.923527
0.638664,0.846973,0.254092,2.34683,0.3,0.923487
0.638764,0.846892,0.254068,2.34673,0.3,0.923446
0.638864,0.846811,0.254043,2.34662,0.3,0.923406
0.638964,0.846731,0.254019,2.34652,0.3,0.923365
0.639064,0.84665,0.253995,2.34641,0.3,0.923325
0.639164,0.846569,0.253971,2.34631,0.3,0.923285
0.639264,0.846489,0.253947,2.3462,0.3,0.923244
0.639364,0.846408,0.253922,2.3461,0.3,0.923204
0.639464,0.846328,0.253898,2.34599,0.3,0.923164
0.639564,0.846247,0.253874,2.34589,0.3,0.923124
0.639664,0.846167,0.25385,2.34579,0.3,0.923083
0.639764,0.846087,0.253826,2.34568,0.3,0.923043
0.639864,0.846006,0.253802,2.34558,0.3,0.923003
0.639964,0.845926,0.253778,2.34547,0.3,0.922963
0.640064,0.845846,0.253754,2.34537,0.3,0.922923
0.640164,0.845766,0.25373,2.34527,0.3,0.922883
0.640264,0.845686,0.253706,2.34516,0.3,0.922843
0.640364,0.845606,0.253682,2.34506,0.3,0.922803
0.640464,0.845526,0.253658,2.34496,0.3,0.922763
0.640564,0.845447,0.253634,2.34485,0.3,0.922723
0.640664,0.845367,0.25361,2.34475,0.3,0.922683
0.640764,0.845287,0.253586,2.34465,0.3,0.922644
0.640864,0.845207,0.253562,2.34454,0.3,0.922604
0.640964,0.845128,0.253538,2.34444,0.3,0.922564
0.641064,0.845048,0.253515,2.34434,0.3,0.922524
0.641164,0.844969,0.253491,2.34423,0.3,0.922485
