x,rho,rhou,rhoE,u,p
0.40334,1.12594,0.361275,2.7079,0.320867,1.05998
0.40344,1.12584,0.36126,2.70779,0.32088,1.05993
0.40354,1.12575,0.361244,2.70767,0.320892,1.05988
0.40364,1.12565,0.361228,2.70756,0.320905,1.05984
0.40374,1.12556,0.361212,2.70744,0.320918,1.05979
0.40384,1.12547,0.361197,2.70733,0.320931,1.05975
0.40394,1.12537,0.361181,2.70722,0.320943,1.0597
0.40404,1.12528,0.361165,2.7071,0.320956,1.05966
0.40414,1.12518,0.361149,2.70699,0.320969,1.05961
0.40424,1.12509,0.361133,2.70687,0.320982,1.05957
0.40434,1.125,0.361118,2.70676,0.320994,1.05952
0.40444,1.1249,0.361102,2.70664,0.321007,1.05947
0.40454,1.12481,0.361086,2.70653,0.32102,1.05943
0.40464,1.12471,0.36107,2.70641,0.321033,1.05938
0.40474,1.12462,0.361054,2.7063,0.321045,1.05934
0.40484,1.12453,0.361038,2.70618,0.321058,1.05929
0.40494,1.12443,0.361022,2.70607,0.321071,1.05924
0.405041,1.12434,0.361006,2.70595,0.321084,1.0592
0.405141,1.12424,0.36099,2.70584,0.321096,1.05915
0.405241,1.12415,0.360974,2.70572,0.321109,1.05911
0.405341,1.12405,0.360958,2.70561,0.321122,1.05906
0.405441,1.12396,0.360942,2.70549,0.321134,1.05901
0.405541,1.12386,0.360925,2.70537,0.321147,1.05897
0.405641,1.12377,0.360909,2.70526,0.32116,1.05892
0.405741,1.12367,0.360893,2.70514,0.321172,1.05888
0.405841,1.12358,0.360877,2.70503,0.321185,1.05883
0.405941,1.12348,0.36086,2.70491,0.321198,1.05878
0.406041,1.12339,0.360844,2.7048,0.32121,1.05874
0.406141,1.12329,0.360828,2.70468,0.321223,1.05869
0.406241,1.1232,0.360812,2.70456,0.321236,1.05864
0.406341,1.1231,0.360795,2.70445,0.321248,1.0586
0.406441,1.12301,0.360779,2.70433,0.321261,1.05855
0.406541,1.12291,0.360762,2.70422,0.321274,1.05851
0.406641,1.12282,0.360746,2.7041,0.321286,1.05846
0.406741,1.12272,0.36073,2.70398,0.321299,1.05841
0.406841,1.12263,0.360713,2.70387,0.321312,1.05837
0.406941,1.12253,0.360697,2.70375,0.321324,1.05832
0.407041,1.12244,0.36068,2.70364,0.321337,1.05827
0.407141,1.12234,0.360664,2.70352,0.321349,1.05823
0.407241,1.12225,0.360647,2.7034,0.321362,1.05818
0.407341,1.12215,0.36063,2.70329,0.321375,1.05813
0.407441,1.12205,0.360614,2.70317,0.321387,1.05809
0.407541,1.12196,0.360597,2.70305,0.3214,1.05804
0.407641,1.12186,0.360581,2.70294,0.321412,1.058
0.407741,1.12177,0.360564,2.70282,0.321425,1.05795
0.407841,1.12167,0.360547,2.7027,0.321437,1.0579
0.407941,1.12158,0.36053,2.70258,0.32145,1.05786
0.408041,1.12148,0.360514,2.70247,0.321462,1.05781
0.408141,1.12138,0.360497,2.70235,0.321475,1.05776
0.408241,1.12129,0.36048,2.70223,0.321488,1.05772
0.408341,1.12119,0.360463,2.70212,0.3215,1.05767
0.408441,1.1211,0.360446,2.702,0.321513,1.05762
0.408541,1.121,0.36043,2.70188,0.321525,1.05758
0.408641,1.1209,0.360413,2.70176,0.321538,1.05753
0.408741,1.12081,0.360396,2.70165,0.32155,1.05748
0.408841,1.12071,0.360379,2.70153,0.321563,1.05743
0.408941,1.12061,0.360362,2.70141,0.321575,1.05739
0.409041,1.12052,0.360345,2.70129,0.321588,1.05734
0.409141,1.12042,0.360328,2.70118,0.3216,1.05729
0.409241,1.12032,0.360311,2.70106,0.321613,1.05725
0.409341,1.12023,0.360294,2.70094,0.321625,1.0572
0.409441,1.12013,0.360277,2.70082,0.321638,1.05715
0.409541,1.12004,0.360259,2.7007,0.32165,1.05711
0.409641,1.11994,0.360242,2.70059,0.321663,1.05706
0.409741,1.11984,0.360225,2.70047,0.321675,1.05701
0.409841,1.11974,0.360208,2.70035,0.321687,1.05696
0.409941,1.11965,0.360191,2.70023,0.3217,1.05692
0.410041,1.11955,0.360174,2.70011,0.321712,1.05687
0.410141,1.11945,0.360156,2.69999,0.321725,1.05682
0.410241,1.11936,0.360139,2.69988,0.321737,1.05678
0.410341,1.11926,0.360122,2.69976,0.32175,1.05673
0.410441,1.11916,0.360104,2.69964,0.321762,1.05668
0.410541,1.11907,0.360087,2.69952,0.321775,1.05663
0.410641,1.11897,0.36007,2.6994,0.321787,1.05659
0.410741,1.11887,0.360052,2.69928,0.321799,1.05654
0.410841,1.11877,0.360035,2.69916,0.321812,1.05649
0.410941,1.11868,0.360017,2.69905,0.321824,1.05645
0.411041,1.11858,0.36,2.69893,0.321837,1.0564
0.411141,1.11848,0.359982,2.69881,0.321849,1.05635
0.411241,1.11839,0.359965,2.69869,0.321861,1.0563
0.411341,1.11829,0.359947,2.69857,0.321874,1.05626
0.411441,1.11819,0.35993,2.69845,0.321886,1.05621
0.411541,1.11809,0.359912,2.69833,0.321898,1.05616
0.411641,1.11799,0.359895,2.69821,0.321911,1.05611
0.411741,1.1179,0.359877,2.69809,0.321923,1.05607
0.411841,1.1178,0.359859,2.69797,0.321935,1.05602
0.411941,1.1177,0.359842,2.69785,0.321948,1.05597
0.412041,1.1176,0.359824,2.69773,0.32196,1.05592
0.412141,1.11751,0.359806,2.69761,0.321972,1.05588
0.412241,1.11741,0.359788,2.6975,0.321985,1.05583
0.412341,1.11731,0.359771,2.69738,0.321997,1.05578
0.412441,1.11721,0.359753,2.69726,0.322009,1.05573
0.412541,1.11711,0.359735,2.69714,0.322022,1.05569
0.412641,1.11702,0.359717,2.69702,0.322034,1.05564
0.412741,1.11692,0.359699,2.6969,0.322046,1.05559
0.412841,1.11682,0.359681,2.69678,0.322058,1.05554
0.412941,1.11672,0.359663,2.69666,0.322071,1.0555
0.413041,1.11662,0.359645,2.69654,0.322083,1.05545
0.413141,1.11653,0.359628,2.69642,0.322095,1.0554
0.413241,1.11643,0.35961,2.6963,0.322108,1.05535
0.413341,1.11633,0.359592,2.69618,0.32212,1.0553
0.413441,1.11623,0.359573,2.69605,0.322132,1.05526
0.413541,1.11613,0.359555,2.69593,0.322144,1.05521
0.413641,1.11603,0.359537,2.69581,0.322157,1.05516
0.413741,1.11593,0.359519,2.69569,0.322169,1.05511
0.413841,1.11584,0.359501,2.69557,0.322181,1.05506
0.413941,1.11574,0.359483,2.69545,0.322193,1.05502
0.414041,1.11564,0.359465,2.69533,0.322205,1.05497
0.414141,1.11554,0.359447,2.69521,0.322218,1.05492
0.414241,1.11544,0.359428,2.69509,0.32223,1.05487
0.414341,1.11534,0.35941,2.69497,0.322242,1.05482
0.414441,1.11524,0.359392,2.69485,0.322254,1.05478
0.414541,1.11514,0.359373,2.69473,0.322266,1.05473
0.414641,1.11504,0.359355,2.69461,0.322279,1.05468
0.414741,1.11495,0.359337,2.69448,0.322291,1.05463
0.414841,1.11485,0.359318,2.69436,0.322303,1.05458
0.414941,1.11475,0.3593,2.69424,0.322315,1.05454
0.415042,1.11465,0.359282,2.69412,0.322327,1.05449
0.415142,1.11455,0.359263,2.694,0.322339,1.05444
0.415242,1.11445,0.359245,2.69388,0.322352,1.05439
0.415342,1.11435,0.359226,2.69376,0.322364,1.05434
0.415442,1.11425,0.359208,2.69364,0.322376,1.05429
0.415542,1.11415,0.359189,2.69351,0.322388,1.05425
0.415642,1.11405,0.359171,2.69339,0.3224,1.0542
0.415742,1.11395,0.359152,2.69327,0.322412,1.05415
0.415842,1.11385,0.359133,2.69315,0.322424,1.0541
0.415942,1.11375,0.359115,2.69303,0.322436,1.05405
0.416042,1.11365,0.359096,2.6929,0.322449,1.054
0.416142,1.11355,0.359078,2.69278,0.322461,1.05396
0.416242,1.11345,0.359059,2.69266,0.322473,1.05391
0.416342,1.11335,0.35904,2.69254,0.322485,1.05386
0.416442,1.11326,0.359021,2.69242,0.322497,1.05381
0.416542,1.11316,0.359003,2.69229,0.322509,1.05376
0.416642,1.11306,0.358984,2.69217,0.322521,1.05371
0.416742,1.11296,0.358965,2.69205,0.322533,1.05366
0.416842,1.11286,0.358946,2.69193,0.322545,1.05362
0.416942,1.11276,0.358927,2.69181,0.322557,1.05357
0.417042,1.11266,0.358908,2.69168,0.322569,1.05352
0.417142,1.11256,0.35889,2.69156,0.322581,1.05347
0.417242,1.11246,0.358871,2.69144,0.322593,1.05342
0.417342,1.11235,0.358852,2.69132,0.322605,1.05337
0.417442,1.11225,0.358833,2.69119,0.322617,1.05332
0.417542,1.11215,0.358814,2.69107,0.322629,1.05328
0.417642,1.11205,0.358795,2.69095,0.322641,1.05323
0.417742,1.11195,0.358776,2.69082,0.322653,1.05318
0.417842,1.11185,0.358757,2.6907,0.322665,1.05313
0.417942,1.11175,0.358737,2.69058,0.322677,1.05308
0.418042,1.11165,0.358718,2.69045,0.322689,1.05303
0.418142,1.11155,0.358699,2.69033,0.322701,1.05298
0.418242,1.11145,0.35868,2.69021,0.322713,1.05293
0.418342,1.11135,0.358661,2.69009,0.322725,1.05288
0.418442,1.11125,0.358642,2.68996,0.322737,1.05284
0.418542,1.11115,0.358622,2.68984,0.322749,1.05279
0.418642,1.11105,0.358603,2.68972,0.322761,1.05274
0.418742,1.11095,0.358584,2.68959,0.322773,1.05269
0.418842,1.11085,0.358565,2.68947,0.322785,1.05264
0.418942,1.11075,0.358545,2.68934,0.322797,1.05259
0.419042,1.11064,0.358526,2.68922,0.322809,1.05254
0.419142,1.11054,0.358507,2.6891,0.322821,1.05249
0.419242,1.11044,0.358487,2.68897,0.322833,1.05244
0.419342,1.11034,0.358468,2.68885,0.322845,1.05239
0.419442,1.11024,0.358448,2.68873,0.322857,1.05235
0.419542,1.11014,0.358429,2.6886,0.322868,1.0523
0.419642,1.11004,0.358409,2.68848,0.32288,1.05225
0.419742,1.10994,0.35839,2.68835,0.322892,1.0522
0.419842,1.10984,0.35837,2.68823,0.322904,1.05215
0.419942,1.10973,0.358351,2.68811,0.322916,1.0521
0.420042,1.10963,0.358331,2.68798,0.322928,1.05205
0.420142,1.10953,0.358312,2.68786,0.32294,1.052
0.420242,1.10943,0.358292,2.68773,0.322952,1.05195
0.420342,1.10933,0.358272,2.68761,0.322963,1.0519
0.420442,1.10923,0.358253,2.68748,0.322975,1.05185
0.420542,1.10912,0.358233,2.68736,0.322987,1.0518
0.420642,1.10902,0.358213,2.68724,0.322999,1.05175
0.420742,1.10892,0.358193,2.68711,0.323011,1.0517
0.420842,1.10882,0.358174,2.68699,0.323022,1.05165
0.420942,1.10872,0.358154,2.68686,0.323034,1.05161
0.421042,1.10862,0.358134,2.68674,0.323046,1.05156
0.421142,1.10851,0.358114,2.68661,0.323058,1.05151
0.421242,1.10841,0.358094,2.68649,0.32307,1.05146
0.421342,1.10831,0.358075,2.68636,0.323081,1.05141
0.421442,1.10821,0.358055,2.68624,0.323093,1.05136
0.421542,1.10811,0.358035,2.68611,0.323105,1.05131
0.421642,1.108,0.358015,2.68599,0.323117,1.05126
0.421742,1.1079,0.357995,2.68586,0.323129,1.05121
0.421842,1.1078,0.357975,2.68574,0.32314,1.05116
0.421942,1.1077,0.357955,2.68561,0.323152,1.05111
0.422042,1.1076,0.357935,2.68549,0.323164,1.05106
0.422142,1.10749,0.357915,2.68536,0.323176,1.05101
0.422242,1.10739,0.357895,2.68524,0.323187,1.05096
0.422342,1.10729,0.357874,2.68511,0.323199,1.05091
0.422442,1.10719,0.357854,2.68498,0.323211,1.05086
0.422542,1.10708,0.357834,2.68486,0.323222,1.05081
0.422642,1.10698,0.357814,2.68473,0.323234,1.05076
0.422742,1.10688,0.357794,2.68461,0.323246,1.05071
0.422842,1.10678,0.357774,2.68448,0.323258,1.05066
0.422942,1.10667,0.357753,2.68436,0.323269,1.05061
0.423042,1.10657,0.357733,2.68423,0.323281,1.05056
0.423142,1.10647,0.357713,2.6841,0.323293,1.05051
0.423242,1.10637,0.357693,2.68398,0.323304,1.05046
0.423342,1.10626,0.357672,2.68385,0.323316,1.05041
0.423442,1.10616,0.357652,2.68373,0.323328,1.05036
0.423542,1.10606,0.357631,2.6836,0.323339,1.05031
0.423642,1.10595,0.357611,2.68347,0.323351,1.05026
0.423742,1.10585,0.357591,2.68335,0.323362,1.05021
0.423842,1.10575,0.35757,2.68322,0.323374,1.05016
0.423942,1.10564,0.35755,2.6831,0.323386,1.05011
0.424042,1.10554,0.357529,2.68297,0.323397,1.05006
0.424142,1.10544,0.357509,2.68284,0.323409,1.05001
0.424242,1.10534,0.357488,2.68272,0.323421,1.04996
0.424342,1.10523,0.357468,2.68259,0.323432,1.04991
0.424442,1.10513,0.357447,2.68246,0.323444,1.04986
0.424542,1.10503,0.357426,2.68234,0.323455,1.04981
0.424642,1.10492,0.357406,2.68221,0.323467,1.04976
0.424742,1.10482,0.357385,2.68208,0.323479,1.04971
0.424842,1.10472,0.357364,2.68196,0.32349,1.04966
0.424942,1.10461,0.357344,2.68183,0.323502,1.04961
0.425043,1.10451,0.357323,2.6817,0.323513,1.04956
0.425143,1.1044,0.357302,2.68158,0.323525,1.04951
0.425243,1.1043,0.357281,2.68145,0.323536,1.04946
0.425343,1.1042,0.357261,2.68132,0.323548,1.04941
0.425443,1.10409,0.35724,2.68119,0.323559,1.04936
0.425543,1.10399,0.357219,2.68107,0.323571,1.04931
0.425643,1.10389,0.357198,2.68094,0.323582,1.04926
0.425743,1.10378,0.357177,2.68081,0.323594,1.04921
0.425843,1.10368,0.357156,2.68068,0.323605,1.04916
0.425943,1.10357,0.357135,2.68056,0.323617,1.04911
0.426043,1.10347,0.357114,2.68043,0.323628,1.04906
0.426143,1.10337,0.357094,2.6803,0.32364,1.04901
0.426243,1.10326,0.357073,2.68017,0.323651,1.04896
0.426343,1.10316,0.357052,2.68005,0.323663,1.04891
0.426443,1.10305,0.35703,2.67992,0.323674,1.04886
0.426543,1.10295,0.357009,2.67979,0.323686,1.0488
0.426643,1.10285,0.356988,2.67966,0.323697,1.04875
0.426743,1.10274,0.356967,2.67954,0.323709,1.0487
0.426843,1.10264,0.356946,2.67941,0.32372,1.04865
0.426943,1.10253,0.356925,2.67928,0.323732,1.0486
0.427043,1.10243,0.356904,2.67915,0.323743,1.04855
0.427143,1.10232,0.356883,2.67902,0.323754,1.0485
0.427243,1.10222,0.356861,2.6789,0.323766,1.04845
0.427343,1.10212,0.35684,2.67877,0.323777,1.0484
0.427443,1.10201,0.356819,2.67864,0.323789,1.04835
0.427543,1.10191,0.356798,2.67851,0.3238,1.0483
0.427643,1.1018,0.356776,2.67838,0.323811,1.04825
0.427743,1.1017,0.356755,2.67825,0.323823,1.0482
0.427843,1.10159,0.356734,2.67813,0.323834,1.04815
0.427943,1.10149,0.356712,2.678,0.323846,1.0481
0.428043,1.10138,0.356691,2.67787,0.323857,1.04804
0.428143,1.10128,0.356669,2.67774,0.323868,1.04799
0.428243,1.10117,0.356648,2.67761,0.32388,1.04794
0.428343,1.10107,0.356626,2.67748,0.323891,1.04789
0.428443,1.10096,0.356605,2.67735,0.323902,1.04784
0.428543,1.10086,0.356583,2.67723,0.323914,1.04779
0.428643,1.10075,0.356562,2.6771,0.323925,1.04774
0.428743,1.10065,0.35654,2.67697,0.323936,1.04769
0.428843,1.10054,0.356519,2.67684,0.323948,1.04764
0.428943,1.10044,0.356497,2.67671,0.323959,1.04759
0.429043,1.10033,0.356476,2.67658,0.32397,1.04753
0.429143,1.10023,0.356454,2.67645,0.323982,1.04748
0.429243,1.10012,0.356432,2.67632,0.323993,1.04743
0.429343,1.10002,0.356411,2.67619,0.324004,1.04738
0.429443,1.09991,0.356389,2.67606,0.324015,1.04733
0.429543,1.09981,0.356367,2.67593,0.324027,1.04728
0.429643,1.0997,0.356345,2.67581,0.324038,1.04723
0.429743,1.0996,0.356324,2.67568,0.324049,1.04718
0.429843,1.09949,0.356302,2.67555,0.32406,1.04713
0.429943,1.09939,0.35628,2.67542,0.324072,1.04707
0.430043,1.09928,0.356258,2.67529,0.324083,1.04702
0.430143,1.09918,0.356236,2.67516,0.324094,1.04697
0.430243,1.09907,0.356214,2.67503,0.324105,1.04692
0.430343,1.09896,0.356192,2.6749,0.324117,1.04687
0.430443,1.09886,0.35617,2.67477,0.324128,1.04682
0.430543,1.09875,0.356149,2.67464,0.324139,1.04677
0.430643,1.09865,0.356127,2.67451,0.32415,1.04672
0.430743,1.09854,0.356105,2.67438,0.324161,1.04666
0.430843,1.09844,0.356083,2.67425,0.324173,1.04661
0.430943,1.09833,0.35606,2.67412,0.324184,1.04656
0.431043,1.09822,0.356038,2.67399,0.324195,1.04651
0.431143,1.09812,0.356016,2.67386,0.324206,1.04646
0.431243,1.09801,0.355994,2.67373,0.324217,1.04641
0.431343,1.09791,0.355972,2.6736,0.324228,1.04636
0.431443,1.0978,0.35595,2.67347,0.324239,1.0463
0.431543,1.09769,0.355928,2.67334,0.324251,1.04625
0.431643,1.09759,0.355906,2.67321,0.324262,1.0462
0.431743,1.09748,0.355883,2.67308,0.324273,1.04615
0.431843,1.09737,0.355861,2.67295,0.324284,1.0461
0.431943,1.09727,0.355839,2.67282,0.324295,1.04605
0.432043,1.09716,0.355816,2.67269,0.324306,1.046
0.432143,1.09706,0.355794,2.67255,0.324317,1.04594
0.432243,1.09695,0.355772,2.67242,0.324328,1.04589
0.432343,1.09684,0.355749,2.67229,0.324339,1.04584
0.432443,1.09674,0.355727,2.67216,0.324351,1.04579
0.432543,1.09663,0.355705,2.67203,0.324362,1.04574
0.432643,1.09652,0.355682,2.6719,0.324373,1.04569
0.432743,1.09642,0.35566,2.67177,0.324384,1.04563
0.432843,1.09631,0.355637,2.67164,0.324395,1.04558
0.432943,1.0962,0.355615,2.67151,0.324406,1.04553
0.433043,1.0961,0.355592,2.67138,0.324417,1.04548
0.433143,1.09599,0.35557,2.67125,0.324428,1.04543
0.433243,1.09588,0.355547,2.67111,0.324439,1.04538
0.433343,1.09578,0.355525,2.67098,0.32445,1.04532
0.433443,1.09567,0.355502,2.67085,0.324461,1.04527
0.433543,1.09556,0.355479,2.67072,0.324472,1.04522
0.433643,1.09546,0.355457,2.67059,0.324483,1.04517
0.433743,1.09535,0.355434,2.67046,0.324494,1.04512
0.433843,1.09524,0.355412,2.67033,0.324505,1.04506
0.433943,1.09514,0.355389,2.6702,0.324516,1.04501
0.434043,1.09503,0.355366,2.67006,0.324527,1.04496
0.434143,1.09492,0.355343,2.66993,0.324538,1.04491
0.434243,1.09481,0.355321,2.6698,0.324549,1.04486
0.434343,1.09471,0.355298,2.66967,0.32456,1.0448
0.434443,1.0946,0.355275,2.66954,0.324571,1.04475
0.434543,1.09449,0.355252,2.6694,0.324582,1.0447
0.434643,1.09438,0.355229,2.66927,0.324593,1.04465
0.434743,1.09428,0.355206,2.66914,0.324603,1.0446
0.434843,1.09417,0.355183,2.66901,0.324614,1.04454
0.434943,1.09406,0.355161,2.66888,0.324625,1.04449
0.435044,1.09396,0.355138,2.66875,0.324636,1.04444
0.435144,1.09385,0.355115,2.66861,0.324647,1.04439
0.435244,1.09374,0.355092,2.66848,0.324658,1.04434
0.435344,1.09363,0.355069,2.66835,0.324669,1.04428
0.435444,1.09353,0.355046,2.66822,0.32468,1.04423
0.435544,1.09342,0.355022,2.66808,0.324691,1.04418
0.435644,1.09331,0.354999,2.66795,0.324701,1.04413
0.435744,1.0932,0.354976,2.66782,0.324712,1.04407
0.435844,1.09309,0.354953,2.66769,0.324723,1.04402
0.435944,1.09299,0.35493,2.66755,0.324734,1.04397
0.436044,1.09288,0.354907,2.66742,0.324745,1.04392
0.436144,1.09277,0.354884,2.66729,0.324756,1.04387
0.436244,1.09266,0.35486,2.66716,0.324767,1.04381
0.436344,1.09256,0.354837,2.66702,0.324777,1.04376
0.436444,1.09245,0.354814,2.66689,0.324788,1.04371
0.436544,1.09234,0.354791,2.66676,0.324799,1.04366
0.436644,1.09223,0.354767,2.66663,0.32481,1.0436
0.436744,1.09212,0.354744,2.66649,0.324821,1.04355
0.436844,1.09202,0.354721,2.66636,0.324831,1.0435
0.436944,1.09191,0.354697,2.66623,0.324842,1.04345
0.437044,1.0918,0.354674,2.66609,0.324853,1.04339
0.437144,1.09169,0.354651,2.66596,0.324864,1.04334
0.437244,1.09158,0.354627,2.66583,0.324874,1.04329
0.437344,1.09147,0.354604,2.66569,0.324885,1.04324
0.437444,1.09137,0.35458,2.66556,0.324896,1.04318
0.437544,1.09126,0.354557,2.66543,0.324907,1.04313
0.437644,1.09115,0.354533,2.66529,0.324917,1.04308
0.437744,1.09104,0.35451,2.66516,0.324928,1.04303
0.437844,1.09093,0.354486,2.66503,0.324939,1.04297
0.437944,1.09082,0.354463,2.66489,0.324949,1.04292
0.438044,1.09072,0.354439,2.66476,0.32496,1.04287
0.438144,1.09061,0.354415,2.66463,0.324971,1.04282
0.438244,1.0905,0.354392,2.66449,0.324981,1.04276
0.438344,1.09039,0.354368,2.66436,0.324992,1.04271
0.438444,1.09028,0.354344,2.66423,0.325003,1.04266
0.438544,1.09017,0.354321,2.66409,0.325013,1.04261
0.438644,1.09006,0.354297,2.66396,0.325024,1.04255
0.438744,1.08995,0.354273,2.66383,0.325035,1.0425
0.438844,1.08985,0.354249,2.66369,0.325045,1.04245
0.438944,1.08974,0.354226,2.66356,0.325056,1.04239
0.439044,1.08963,0.354202,2.66342,0.325067,1.04234
0.439144,1.08952,0.354178,2.66329,0.325077,1.04229
0.439244,1.08941,0.354154,2.66316,0.325088,1.04224
0.439344,1.0893,0.35413,2.66302,0.325099,1.04218
0.439444,1.08919,0.354106,2.66289,0.325109,1.04213
0.439544,1.08908,0.354082,2.66275,0.32512,1.04208
0.439644,1.08897,0.354058,2.66262,0.32513,1.04202
0.439744,1.08886,0.354035,2.66248,0.325141,1.04197
0.439844,1.08876,0.354011,2.66235,0.325151,1.04192
0.439944,1.08865,0.353987,2.66222,0.325162,1.04187
0.440044,1.08854,0.353962,2.66208,0.325173,1.04181
0.440144,1.08843,0.353938,2.66195,0.325183,1.04176
0.440244,1.08832,0.353914,2.66181,0.325194,1.04171
0.440344,1.08821,0.35389,2.66168,0.325204,1.04165
0.440444,1.0881,0.353866,2.66154,0.325215,1.0416
0.440544,1.08799,0.353842,2.66141,0.325225,1.04155
0.440644,1.08788,0.353818,2.66127,0.325236,1.04149
0.440744,1.08777,0.353794,2.66114,0.325246,1.04144
0.440844,1.08766,0.353769,2.661,0.325257,1.04139
0.440944,1.08755,0.353745,2.66087,0.325267,1.04134
0.441044,1.08744,0.353721,2.66073,0.325278,1.04128
0.441144,1.08733,0.353697,2.6606,0.325288,1.04123
0.441244,1.08722,0.353672,2.66047,0.325299,1.04118
0.441344,1.08711,0.353648,2.66033,0.325309,1.04112
0.441444,1.087,0.353624,2.66019,0.32532,1.04107
0.441544,1.08689,0.353599,2.66006,0.32533,1.04102
0.441644,1.08678,0.353575,2.65992,0.32534,1.04096
0.441744,1.08668,0.353551,2.65979,0.325351,1.04091
0.441844,1.08657,0.353526,2.65965,0.325361,1.04086
0.441944,1.08646,0.353502,2.65952,0.325372,1.0408
0.442044,1.08635,0.353477,2.65938,0.325382,1.04075
0.442144,1.08624,0.353453,2.65925,0.325393,1.0407
0.442244,1.08613,0.353428,2.65911,0.325403,1.04064
0.442344,1.08602,0.353404,2.65898,0.325413,1.04059
0.442444,1.08591,0.353379,2.65884,0.325424,1.04054
0.442544,1.0858,0.353355,2.65871,0.325434,1.04048
0.442644,1.08569,0.35333,2.65857,0.325445,1.04043
0.442744,1.08557,0.353306,2.65844,0.325455,1.04038
0.442844,1.08546,0.353281,2.6583,0.325465,1.04032
0.442944,1.08535,0.353256,2.65816,0.325476,1.04027
0.443044,1.08524,0.353232,2.65803,0.325486,1.04022
0.443144,1.08513,0.353207,2.65789,0.325496,1.04016
0.443244,1.08502,0.353182,2.65776,0.325507,1.04011
0.443344,1.08491,0.353158,2.65762,0.325517,1.04006
0.443444,1.0848,0.353133,2.65748,0.325527,1.04
0.443544,1.08469,0.353108,2.65735,0.325538,1.03995
0.443644,1.08458,0.353083,2.65721,0.325548,1.0399
0.443744,1.08447,0.353058,2.65708,0.325558,1.03984
0.443844,1.08436,0.353034,2.65694,0.325568,1.03979
0.443944,1.08425,0.353009,2.6568,0.325579,1.03974
0.444044,1.08414,0.352984,2.65667,0.325589,1.03968
0.444144,1.08403,0.352959,2.65653,0.325599,1.03963
0.444244,1.08392,0.352934,2.6564,0.325609,1.03957
0.444344,1.08381,0.352909,2.65626,0.32562,1.03952
0.444444,1.0837,0.352884,2.65612,0.32563,1.03947
0.444544,1.08359,0.352859,2.65599,0.32564,1.03941
0.444644,1.08348,0.352834,2.65585,0.32565,1.03936
0.444744,1.08336,0.352809,2.65571,0.325661,1.03931
0.444844,1.08325,0.352784,2.65558,0.325671,1.03925
0.444944,1.08314,0.352759,2.65544,0.325681,1.0392
0.445045,1.08303,0.352734,2.6553,0.325691,1.03914
0.445145,1.08292,0.352709,2.65517,0.325701,1.03909
0.445245,1.08281,0.352684,2.65503,0.325712,1.03904
0.445345,1.0827,0.352659,2.65489,0.325722,1.03898
0.445445,1.08259,0.352633,2.65476,0.325732,1.03893
0.445545,1.08248,0.352608,2.65462,0.325742,1.03888
0.445645,1.08237,0.352583,2.65448,0.325752,1.03882
0.445745,1.08225,0.352558,2.65435,0.325762,1.03877
0.445845,1.08214,0.352533,2.65421,0.325773,1.03871
0.445945,1.08203,0.352507,2.65407,0.325783,1.03866
0.446045,1.08192,0.352482,2.65393,0.325793,1.03861
0.446145,1.08181,0.352457,2.6538,0.325803,1.03855
0.446245,1.0817,0.352431,2.65366,0.325813,1.0385
0.446345,1.08159,0.352406,2.65352,0.325823,1.03844
0.446445,1.08148,0.352381,2.65339,0.325833,1.03839
0.446545,1.08136,0.352355,2.65325,0.325843,1.03834
0.446645,1.08125,0.35233,2.65311,0.325853,1.03828
0.446745,1.08114,0.352304,2.65297,0.325863,1.03823
0.446845,1.08103,0.352279,2.65284,0.325874,1.03818
0.446945,1.08092,0.352253,2.6527,0.325884,1.03812
0.447045,1.08081,0.352228,2.65256,0.325894,1.03807
0.447145,1.08069,0.352202,2.65242,0.325904,1.03801
0.447245,1.08058,0.352177,2.65229,0.325914,1.03796
0.447345,1.08047,0.352151,2.65215,0.325924,1.0379
0.447445,1.08036,0.352126,2.65201,0.325934,1.03785
0.447545,1.08025,0.3521,2.65187,0.325944,1.0378
0.447645,1.08014,0.352074,2.65174,0.325954,1.03774
0.447745,1.08002,0.352049,2.6516,0.325964,1.03769
0.447845,1.07991,0.352023,2.65146,0.325974,1.03763
0.447945,1.0798,0.351997,2.65132,0.325984,1.03758
0.448045,1.07969,0.351972,2.65118,0.325994,1.03753
0.448145,1.07958,0.351946,2.65105,0.326004,1.03747
0.448245,1.07947,0.35192,2.65091,0.326014,1.03742
0.448345,1.07935,0.351895,2.65077,0.326024,1.03736
0.448445,1.07924,0.351869,2.65063,0.326034,1.03731
0.448545,1.07913,0.351843,2.65049,0.326043,1.03725
0.448645,1.07902,0.351817,2.65036,0.326053,1.0372
0.448745,1.0789,0.351791,2.65022,0.326063,1.03715
0.448845,1.07879,0.351765,2.65008,0.326073,1.03709
0.448945,1.07868,0.351739,2.64994,0.326083,1.03704
0.449045,1.07857,0.351714,2.6498,0.326093,1.03698
0.449145,1.07846,0.351688,2.64967,0.326103,1.03693
0.449245,1.07834,0.351662,2.64953,0.326113,1.03687
0.449345,1.07823,0.351636,2.64939,0.326123,1.03682
0.449445,1.07812,0.35161,2.64925,0.326133,1.03677
0.449545,1.07801,0.351584,2.64911,0.326142,1.03671
0.449645,1.07789,0.351558,2.64897,0.326152,1.03666
0.449745,1.07778,0.351532,2.64883,0.326162,1.0366
0.449845,1.07767,0.351506,2.6487,0.326172,1.03655
